timestamp,metric
1768934815.1675484,"{'user': 4.6875, 'system': 9.505208333333334, 'idle': 85.80729166666667, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934816.16852,"{'user': 4.427083333333333, 'system': 11.067708333333334, 'idle': 84.50520833333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934817.1696367,"{'user': 4.947916666666667, 'system': 9.895833333333334, 'idle': 85.15625, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934818.1701572,"{'user': 4.6875, 'system': 8.98437500388051, 'idle': 86.32812499611948, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934819.1710334,"{'user': 4.427083333333333, 'system': 9.895833333333334, 'idle': 85.67708333333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934820.1717725,"{'user': 6.380208333333333, 'system': 15.104166666666666, 'idle': 78.515625, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934821.1720567,"{'user': 4.102564102564102, 'system': 11.41025641025641, 'idle': 84.48717948717949, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934822.1727326,"{'user': 9.293193717277488, 'system': 8.769633507853403, 'idle': 81.93717277486911, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934823.1732242,"{'user': 5.084745762711864, 'system': 9.256844850065189, 'idle': 85.65840938722295, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934824.1736965,"{'user': 5.310880829015544, 'system': 10.621761658031089, 'idle': 84.06735751295336, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934825.1739957,"{'user': 5.598958333333333, 'system': 11.067708333333334, 'idle': 83.33333333333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934826.1752765,"{'user': 12.907431551499348, 'system': 10.951760104302478, 'idle': 76.14080834419818, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934827.1758196,"{'user': 7.662337662337662, 'system': 11.688311688311689, 'idle': 80.64935064935065, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934828.176718,"{'user': 8.59375, 'system': 9.635416666666666, 'idle': 81.77083333333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934829.1770053,"{'user': 13.020833333333334, 'system': 12.109375, 'idle': 74.86979166666667, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934830.1775134,"{'user': 6.770833333333333, 'system': 19.270833333333332, 'idle': 73.95833333333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934831.1778498,"{'user': 5.215123859191656, 'system': 11.082138200782268, 'idle': 83.70273794002608, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934832.1781747,"{'user': 8.45253576072822, 'system': 12.48374512353706, 'idle': 79.06371911573473, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934833.179321,"{'user': 17.838541666666668, 'system': 13.020833333333334, 'idle': 69.140625, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934834.1796172,"{'user': 5.729166666666667, 'system': 8.723958333333334, 'idle': 85.546875, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934835.1806543,"{'user': 5.989583333333333, 'system': 13.28125, 'idle': 80.72916666666667, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934836.181448,"{'user': 6.119791666666667, 'system': 12.109375, 'idle': 81.77083333333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934837.1818252,"{'user': 12.239583333333334, 'system': 9.375, 'idle': 78.38541666666667, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934838.182495,"{'user': 5.46875, 'system': 9.635416666666666, 'idle': 84.89583333333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934839.1827955,"{'user': 5.989583333333333, 'system': 11.197916666666666, 'idle': 82.8125, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934840.1837122,"{'user': 7.291666666666667, 'system': 15.755208333333334, 'idle': 76.953125, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934841.1839561,"{'user': 11.328125, 'system': 10.416666666666666, 'idle': 78.25520833333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934842.1843834,"{'user': 14.192708333333334, 'system': 13.932291666666666, 'idle': 71.875, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934843.185253,"{'user': 6.119791666666667, 'system': 11.197916666666666, 'idle': 82.68229166666667, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934844.1862693,"{'user': 7.421875, 'system': 9.244791666666666, 'idle': 83.33333333333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934845.1867397,"{'user': 12.5, 'system': 11.197916666666666, 'idle': 76.30208333333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
