timestamp,metric
1769728612.4126754,"{'user': 2.8645833333333335, 'system': 0.6510416666666666, 'idle': 96.484375, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728613.4134288,"{'user': 2.0833333333333335, 'system': 1.6927083333333333, 'idle': 96.22395833333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728614.4136066,"{'user': 2.3591087811271296, 'system': 2.0969855832241153, 'idle': 95.54390563564876, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728615.4141033,"{'user': 1.3020833333333333, 'system': 1.3020833333333333, 'idle': 97.39583333333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728616.4146059,"{'user': 2.3285899094437257, 'system': 0.9055627425614489, 'idle': 96.76584734799482, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728617.4153633,"{'user': 11.328125, 'system': 5.729166666666667, 'idle': 82.94270833333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728618.4156175,"{'user': 2.4739583333333335, 'system': 4.817708333333333, 'idle': 92.70833333333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728619.4159791,"{'user': 8.854166666666666, 'system': 2.9947916666666665, 'idle': 88.15104166666667, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728620.4169645,"{'user': 3.3854166666666665, 'system': 1.4322916666666667, 'idle': 95.18229166666667, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728621.4175546,"{'user': 0.78125, 'system': 0.6510416666666666, 'idle': 98.56770833333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
